-2.5249996,-2.5249996
-2.4749996185302736,-2.4749996185302736
-2.4249996185302733,-2.4249996185302733
-2.3749996185302735,-2.3749996185302735
-2.3249996185302733,-2.3249996185302733
-2.2749996,-2.2749996
-2.2249996185302736,-2.2249996185302736
-2.1749996185302733,-2.1749996185302733
-2.1249996185302735,-2.1249996185302735
-2.0749996185302733,-2.0749996185302733
-2.0249996,-2.0249996
-1.984999656677246,-1.9749996185302734
-1.9449996948242188,-1.9249996185302733
-1.9049997329711914,-1.8749996185302735
-1.864999771118164,-1.8249996185302735
-1.8249998,-1.7749996
-1.8249998092651367,-1.7249996185302734
-1.8249998092651367,-1.6749996185302733
-1.8249998092651367,-1.6249996185302735
-1.8249998092651367,-1.5749996185302735
-1.8249998,-1.5249996
-1.8249998092651367,-1.4749996185302734
-1.8249998092651367,-1.4249996185302733
-1.8249998092651367,-1.3749996185302735
-1.8249998092651367,-1.3249996185302735
-1.8249998,-1.2749996
-1.8249998092651367,-1.2249996185302734
-1.8249998092651367,-1.1749996185302733
-1.8249998092651367,-1.1249996185302735
-1.8249998092651367,-1.0749996185302735
-1.8249998,-1.0249996
-1.8249998092651367,-0.9749996185302734
-1.8249998092651367,-0.9249996185302735
-1.8249998092651367,-0.8749996185302734
-1.8249998092651367,-0.8249996185302735
-1.8249998,-0.7749996
-1.8249998092651367,-0.7249996185302734
-1.8249998092651367,-0.6749996185302735
-1.8249998092651367,-0.6249996185302734
-1.8249998092651367,-0.5749996185302735
-1.8249998,-0.5249996
-1.8249998092651367,-0.47499961853027345
-1.8249998092651367,-0.42499961853027346
-1.8249998092651367,-0.3749996185302734
-1.8249998092651367,-0.3249996185302734
-1.8249998,-0.27499962
-1.8249998092651367,-0.22499961853027345
-1.8249998092651367,-0.17499961853027343
-1.8249998092651367,-0.12499961853027344
-1.8249998092651367,-0.07499961853027344
-1.8249998,-0.024999619
-1.8249998092651367,0.025000381469726562
-1.8249998092651367,0.07500038146972657
-1.8249998092651367,0.12500038146972656
-1.8249998092651367,0.17500038146972657
-1.8249998,0.22500038
-1.8249998092651367,0.27500038146972655
-1.8249998092651367,0.32500038146972654
-1.8249998092651367,0.3750003814697266
-1.8249998092651367,0.4250003814697266
-1.8249998,0.47500038
-1.8249998092651367,0.5250003814697266
-1.8249998092651367,0.5750003814697265
-1.8249998092651367,0.6250003814697266
-1.8249998092651367,0.6750003814697265
-1.8249998,0.7250004
-1.8249998092651367,0.7750003814697266
-1.8249998092651367,0.8250003814697265
-1.8249998092651367,0.8750003814697266
-1.8249998092651367,0.9250003814697265
-1.8249998,0.9750004
-1.8249998092651367,1.0250003814697266
-1.8249998092651367,1.0750003814697267
-1.8249998092651367,1.1250003814697265
-1.8249998092651367,1.1750003814697265
-1.8249998,1.2250004
-1.8249998092651367,1.2750003814697266
-1.8249998092651367,1.3250003814697267
-1.8249998092651367,1.3750003814697265
-1.8249998092651367,1.4250003814697265
-1.8249998,1.4750004
-1.7849996566772461,1.5050004959106444
-1.7449995040893556,1.5350006103515625
-1.7049993515014648,1.5650007247924804
-1.6649991989135742,1.5950008392333985
-1.624999,1.625001
-1.5749990463256835,1.6250009536743164
-1.5249990463256835,1.6250009536743164
-1.4749990463256837,1.6250009536743164
-1.4249990463256836,1.6250009536743164
-1.374999,1.625001
-1.3249990463256835,1.5950008392333985
-1.2749990463256835,1.5650007247924804
-1.2249990463256837,1.5350006103515625
-1.1749990463256836,1.5050004959106444
-1.124999,1.4750004
-1.0749990463256835,1.4350004196166992
-1.0249990463256835,1.3950004577636719
-0.9749990463256836,1.3550004959106445
-0.9249990463256836,1.3150005340576172
-0.87499905,1.2750006
-0.8249990463256835,1.2550004959106444
-0.7749990463256836,1.2350004196166993
-0.7249990463256836,1.2150003433227539
-0.6749990463256836,1.1950002670288087
-0.62499905,1.1750002
-0.5749990463256835,1.1450002670288086
-0.5249990463256836,1.115000343322754
-0.47499904632568357,1.0850004196166991
-0.4249990463256836,1.0550004959106445
-0.37499905,1.0250006
-0.3249990463256836,1.0050004959106444
-0.2749990463256836,0.9850004196166993
-0.2249990463256836,0.9650003433227539
-0.17499904632568358,0.9450002670288086
-0.12499905,0.9250002
-0.07499904632568359,0.8950002670288086
-0.024999046325683595,0.8650003433227539
0.025000953674316408,0.8350004196166992
0.0750009536743164,0.8050004959106445
0.12500095,0.7750006
0.1750009536743164,0.7550004959106446
0.2250009536743164,0.7350004196166993
0.27500095367431643,0.7150003433227539
0.3250009536743164,0.6950002670288086
0.37500095,0.6750002
0.4250009536743164,0.6450002670288086
0.4750009536743164,0.6150003433227539
0.5250009536743164,0.5850004196166992
0.5750009536743164,0.5550004959106445
0.62500095,0.5250006
0.6750009536743165,0.5050004959106446
0.7250009536743164,0.4850004196166992
0.7750009536743164,0.4650003433227539
0.8250009536743164,0.44500026702880857
0.87500095,0.4250002
0.9250009536743165,0.3950002670288086
0.9750009536743164,0.3650003433227539
1.0250009536743163,0.33500041961669924
1.0750009536743164,0.30500049591064454
1.125001,0.27500057
1.1750009536743165,0.25500049591064455
1.2250009536743165,0.2350004196166992
1.2750009536743163,0.21500034332275392
1.3250009536743164,0.1950002670288086
1.375001,0.17500019
1.4150009155273438,0.1250001907348633
