-0.30000255,-0.9787742,0.18412857
-0.29999673,-0.9748331,0.20127662
-0.2999924,-0.9705574,0.21813218
-0.2999861,-0.96594363,0.23480734
-0.29997656,-0.95838696,0.26046115
-0.29997164,-0.9556979,0.26890513
-0.29996282,-0.95006967,0.28548497
-0.2999553,-0.9441044,0.30261675
-0.29994234,-0.9377997,0.319412
-0.29993266,-0.9311645,0.33567905
-0.29991826,-0.9241872,0.35308725
-0.29990008,-0.9168724,0.36995846
-0.29988462,-0.909227,0.3861892
-0.29986364,-0.9012396,0.40355065
-0.29983738,-0.8929156,0.42041796
-0.29981008,-0.88425845,0.43721256
-0.2997797,-0.8752639,0.45407033
-0.2997405,-0.8659312,0.47085518
-0.2996981,-0.85626495,0.4876342
-0.29964596,-0.84625936,0.50450134
-0.29958764,-0.8359201,0.5212962
-0.29952097,-0.8252444,0.53815174
-0.29943898,-0.81423026,0.55493355
-0.2993446,-0.8028828,0.5714218
-0.29923287,-0.7911963,0.58856815
-0.29910052,-0.77917373,0.60537726
-0.29894936,-0.7668175,0.6222181
-0.29876694,-0.75412303,0.63901025
-0.29855138,-0.7410953,0.6558582
-0.29829347,-0.7277264,0.67280716
-0.29799145,-0.7140259,0.6896326
-0.297645,-0.6999887,0.7060711
-0.29725483,-0.6856355,0.72100323
-0.29658198,-0.66363925,0.7411045
-0.29633784,-0.6561841,0.7459156
-0.29583177,-0.6410733,0.7632297
-0.29530987,-0.6257767,0.76732
-0.29479185,-0.61017525,0.784704
-0.29428154,-0.59424466,0.80134255
-0.29377174,-0.5779789,0.8176356
-0.29325908,-0.56137747,0.8344213
-0.2927447,-0.54443324,0.85182226
-0.292205,-0.52715915,0.86860824
-0.29164073,-0.50955254,0.88448316
-0.29106542,-0.491716,0.894582
-0.29047635,-0.47366053,0.9059287
-0.28989452,-0.45542324,0.9141987
-0.28939492,-0.4368852,0.93115383
-0.28896257,-0.41800478,0.9484349
-0.28858432,-0.39879388,0.96521723
-0.28824708,-0.37924734,0.98138666
-0.2879523,-0.3593584,0.99876446
-0.28767782,-0.33914024,1.0154678
-0.28741005,-0.31858248,1.0320649
-0.2871337,-0.29770276,1.0482147
-0.2868498,-0.27657148,1.0587559
-0.28658858,-0.25526583,1.0672225
-0.2864046,-0.23366356,1.0839143
-0.28629917,-0.21178204,1.0982605
-0.28626907,-0.1895697,1.1151332
-0.28631,-0.1670214,1.1319273
-0.28640497,-0.14413562,1.1482238
-0.2865496,-0.12090913,1.1655624
-0.28672945,-0.09735209,1.182341
-0.28709716,-0.061384495,1.2074777
-0.28725642,-0.04922596,1.2159568
-0.28763625,-0.024665967,1.2323893
-0.28809538,0.00022942467,1.2489485
-0.2886785,0.025456447,1.2653648
-0.28939378,0.051025312,1.2829205
-0.2902808,0.07693155,1.3005977
-0.29133394,0.10316729,1.3177865
-0.29259983,0.12973784,1.335045
-0.29409328,0.15664402,1.3524488
-0.29583278,0.18388557,1.3700244
-0.297846,0.21146187,1.387784
-0.30013794,0.23937395,1.4056807
-0.30270436,0.2675577,1.4188167
-0.30552712,0.29587856,1.4239004
-0.30851296,0.32423455,1.4273975
-0.3115955,0.35288712,1.445081
-0.31468427,0.3818722,1.4615517
-0.31776145,0.41118595,1.4781314
-0.3208021,0.44081098,1.4916998
-0.3238279,0.47064885,1.5020686
-0.32689112,0.5004206,1.4934926
-0.3301474,0.530044,1.4895924
-0.33356017,0.5593516,1.4706694
-0.33718523,0.5882754,1.4531003
-0.34101424,0.61679715,1.4344083
-0.34500617,0.6449325,1.4168952
-0.34924737,0.67267436,1.3985765
-0.3536124,0.7000237,1.3808734
-0.3581813,0.7269938,1.3632203
-0.36529633,0.76683784,1.3410976
-0.36772504,0.77993727,1.3322693
-0.37267014,0.80583775,1.3138355
-0.37760568,0.83134884,1.2948079
-0.38254657,0.8564641,1.2745956
-0.38747784,0.88120264,1.2570531
-0.3924406,0.90554583,1.238651
-0.39740455,0.92962676,1.226061
-0.40219522,0.95335037,1.2050196
-0.40688437,0.9768179,1.1978872
-0.411442,1.0001899,1.1886886
-0.41777837,1.0352685,1.1862001
-0.4196939,1.0469095,1.1797209
-0.42323828,1.0698963,1.1575546
-0.42637458,1.0927083,1.1513525
-0.42910105,1.115465,1.1472048
-0.43144396,1.1382157,1.1445332
-0.43340594,1.1609621,1.1357759
-0.4349533,1.183676,1.1392521
-0.43610185,1.2063979,1.1374694
-0.43683213,1.2291151,1.1364927
-0.43713322,1.2518089,1.1356708
-0.4370437,1.2743706,1.1315265
-0.43656328,1.2966788,1.1108122
-0.4356896,1.3186065,1.0918823
-0.43364438,1.3507352,1.0640192
-0.43276942,1.3612416,1.0541596
-0.43073675,1.3819476,1.0360122
-0.42829758,1.4022951,1.0209069
-0.42549944,1.4221829,1.0003583
-0.42228863,1.4417083,0.9857629
-0.418703,1.460823,0.9656936
-0.41476226,1.4795386,0.95346105
-0.41044587,1.4978471,0.9360705
-0.40577665,1.5157698,0.92248833
-0.4007779,1.5332823,0.9074825
-0.39541683,1.5503937,0.8917967
-0.38968405,1.5670986,0.88030773
-0.38362634,1.5834091,0.8661172
-0.3772223,1.5993173,0.85349536
-0.37046826,1.6148388,0.843329
-0.36335593,1.6299403,0.8324667
-0.35592982,1.6446522,0.8207597
-0.34816614,1.6589656,0.8111161
-0.34005588,1.6728902,0.8033895
-0.33160156,1.686395,0.7951823
-0.32284045,1.6995131,0.78761226
-0.3137516,1.7122381,0.7795016
-0.30432442,1.7245748,0.77474886
-0.294565,1.7364933,0.7695175
-0.28459346,1.748042,0.7584351
-0.27437556,1.759211,0.75596654
-0.2639722,1.7699924,0.74895203
-0.25322923,1.7803648,0.74543023
-0.24218434,1.7903649,0.74399453
-0.23080438,1.7999786,0.74474114
-0.21927893,1.809195,0.7385777
-0.20756955,1.8180492,0.73029685
-0.19591923,1.82654,0.7176326
-0.18428457,1.8346426,0.7073474
-0.1723621,1.8423613,0.7106002
-0.1604175,1.8497206,0.69815993
-0.14852503,1.8566961,0.6870066
-0.13669181,1.8633018,0.67451423
-0.124834806,1.8695331,0.6711122
-0.11272268,1.8753788,0.67227733
-0.10062496,1.8808514,0.66115355
-0.08852808,1.88595,0.6556473
-0.07616101,1.8906626,0.66387266
-0.0634634,1.8949848,0.673024
-0.050434858,1.8989158,0.6830002
-0.037075885,1.9024554,0.6937594
-0.0233868,1.905604,0.70527065
-0.009368744,1.9083614,0.7174559
0.00489852,1.9107226,0.7223386
0.019172672,1.9126722,0.71973014
0.033692595,1.9142262,0.73370016
0.048444048,1.9153852,0.74107987
0.063235655,1.9161372,0.7404207
0.078026265,1.9164804,0.73978215
0.09276528,1.9164168,0.7339028
0.107636765,1.9159608,0.74527407
0.12237777,1.9151169,0.73772717
0.13680759,1.9138865,0.71963006
0.1509289,1.9122733,0.71020633
0.16495216,1.9103245,0.7063882
0.17870557,1.9080229,0.6946403
0.1922035,1.9053702,0.6856536
0.20564853,1.9023606,0.6900123
0.2189424,1.8989893,0.6820859
0.2318419,1.8952544,0.6680025
0.24455129,1.8911747,0.6660957
0.2569791,1.8867502,0.65641445
0.26901096,1.8819563,0.64469796
0.28064823,1.8768013,0.63374764
0.29193193,1.8712887,0.6265605
0.30332235,1.8654382,0.6435745
0.31466517,1.859238,0.6463893
0.32567212,1.8526802,0.6390307
0.3363777,1.8457794,0.63861376
0.3469978,1.8385353,0.64383876
0.3572898,1.8309399,0.6382585
0.36722633,1.8229903,0.6365434
0.37690347,1.8146917,0.63781
0.38637424,1.8060491,0.6432856
0.39570972,1.7970644,0.649315
0.4049902,1.7877324,0.66052955
0.41409484,1.7780501,0.6655817
0.42304248,1.7680261,0.67329097
0.43175045,1.7576565,0.67839265
0.44019055,1.7469364,0.6834541
0.4484319,1.7358737,0.69152176
0.45642686,1.724467,0.69816965
0.46430272,1.7127229,0.7100007
0.47202483,1.7006398,0.7181741
0.4794525,1.6882086,0.72641885
0.48694202,1.6754417,0.74329853
0.49429366,1.6623322,0.7542069
0.5016016,1.648887,0.7685472
0.5089333,1.6351078,0.7857515
0.5163751,1.6209958,0.8010461
0.5238436,1.6065454,0.81675595
0.53120077,1.5917516,0.82917696
0.53822017,1.5766809,0.8320348
0.54495466,1.5613319,0.84183556
0.55155134,1.5456406,0.85395277
0.55781317,1.5296035,0.8633823
0.56377846,1.5132216,0.8745366
0.5695999,1.4965017,0.8886294
0.5752603,1.4794444,0.90225947
0.5808017,1.4620509,0.91608226
0.58623654,1.4443218,0.93085015
0.5915239,1.4262563,0.9445275
0.59677094,1.4078568,0.96048814
0.6019612,1.3891212,0.9764
0.6071474,1.3700494,0.99201345
0.61225575,1.3506387,1.0074276
0.617263,1.3308982,1.0216177
0.6222773,1.3108298,1.0381047
0.6272079,1.2904226,1.0538725
0.6320176,1.2696759,1.068452
0.6367375,1.2485949,1.0840515
0.6413832,1.2271769,1.0997218
0.6457971,1.2056433,1.0987971
0.6498578,1.183983,1.1033791
0.65353394,1.1621294,1.109609
0.65692365,1.1402807,1.1043191
0.6601164,1.1183511,1.1095455
0.66332364,1.0961372,1.1263121
0.66652375,1.0735884,1.1430408
0.66972846,1.0507042,1.1594647
0.6728716,1.0276203,1.1673815
0.67587537,1.0043026,1.1782185
0.6787349,0.98067266,1.1940213
0.6814106,0.9567045,1.209888
0.6839055,0.9323984,1.225622
0.68618655,0.90795106,1.2293063
0.6883313,0.883328,1.2381486
0.6904617,0.85840666,1.2547406
0.69260436,0.8331975,1.26928
0.69479614,0.80765134,1.2862377
0.6970742,0.78176934,1.3033781
0.6994161,0.75554883,1.3205574
0.7018147,0.72919244,1.3253614
0.7042204,0.702615,1.338505
0.7066042,0.6757023,1.3550334
0.7089759,0.6484543,1.3717079
0.711313,0.62086934,1.3883549
0.71368724,0.59294933,1.4052359
0.7160565,0.5647728,1.4139773
0.7183534,0.53646195,1.4226917
0.7204993,0.5078469,1.4388028
0.722455,0.47889912,1.4545124
0.72420293,0.44969788,1.4651195
0.72580254,0.4203621,1.4681599
0.7273732,0.3909384,1.4755185
0.7290673,0.36121663,1.4928502
0.7309062,0.33115393,1.5103176
0.73289126,0.3010032,1.5109371
0.73488677,0.27073222,1.5209647
0.7368122,0.24012728,1.5373753
0.7386576,0.20935827,1.5432314
0.7405072,0.17841652,1.5515319
0.7424865,0.14718965,1.568786
0.7445935,0.1157074,1.5778357
0.74674135,0.08417514,1.5823686
0.7487715,0.052586257,1.5828017
0.75051385,0.020852573,1.5915344
0.7518937,-0.010874918,1.5866911
0.75297934,-0.042609464,1.5866311
0.753985,-0.07429878,1.5857221
0.75512236,-0.105956726,1.5835575
0.75658125,-0.1376007,1.58388
0.75838506,-0.16923472,1.584394
0.7605041,-0.20087352,1.5855618
0.7627462,-0.232514,1.5863525
0.76486015,-0.2641785,1.5867434
0.76666695,-0.295943,1.5928922
0.76810795,-0.3276931,1.5879426
0.769244,-0.35943413,1.5870289
0.77028847,-0.3911274,1.5858616
0.77145946,-0.4227873,1.5836996
0.77294916,-0.45443097,1.5839204
0.7747831,-0.486064,1.5846782
0.7769267,-0.5176939,1.5854712
0.7791792,-0.5493376,1.5870209
